start	end	recomb
8530001	8540000	0.5809931663825446
8540001	8550000	0.11936841837336704
8550001	8560000	0.02757806173082355
8560001	8570000	0.16358073032376072
8570001	8580000	0.5781735219840001
8580001	8590000	1.1750165150897116
8590001	8600000	1.4989577225639663
8600001	8610000	1.2397132315002455
8610001	8620000	1.4755593313734467
8620001	8630000	0.9146848048537323
8630001	8640000	8.06275495373602
8640001	8650000	0.932519649866386
8650001	8660000	0.6577853731904268
8660001	8670000	1.2916943723439889
8670001	8680000	7.653531897261897
8680001	8690000	3.7570952275235836
8690001	8700000	3.188480569634896
8700001	8710000	11.501944729973221
8710001	8720000	5.286189279500186
8720001	8730000	5.888651255215807
8730001	8740000	0.9250336287264794
8740001	8750000	1.6321414010328905
8750001	8760000	0.6072968450032367
8760001	8770000	1.451363815799908
8770001	8780000	2.1536799324349367
8780001	8790000	2.8043573180112
8790001	8800000	1.3050755000637049
8800001	8810000	1.992595221054
8810001	8820000	5.4394767028530175
8820001	8830000	1.9458550036753255
8830001	8840000	1.18989569741635
8840001	8850000	1.2507297783732578
8850001	8860000	1.4209939032052155
8860001	8870000	1.2003130628971104
8870001	8880000	0.7578035827127303
8880001	8890000	2.7755020246948647
8890001	8900000	1.4128576102512005
8900001	8910000	1.4128576102512005
8910001	8920000	2.509347153106155
8920001	8930000	1.7745798178523882
8930001	8940000	0.30803829217871453
8940001	8950000	0.3865996087296
8950001	8960000	0.8907348436740469
8960001	8970000	0.7438843782361955
8970001	8980000	0.7691292217437892
8980001	8990000	0.3302289917659307
8990001	9000000	1.234620465755343
9000001	9010000	1.3571087601222775
9010001	9020000	0.5633383121267909
9020001	9030000	1.1129849937293852
9030001	9040000	0.8450762665245773
9040001	9050000	4.582051584037055
9050001	9060000	1.3459236751283161
9060001	9070000	1.2197182770844364
9070001	9080000	0.5815275664518847
9080001	9090000	0.7458546301788
9090001	9100000	0.4200791073391862
9100001	9110000	0.9404175883589334
9110001	9120000	1.2760268056548
9120001	9130000	1.2760268056548
9130001	9140000	1.1972841078181646
9140001	9150000	1.5944524211052438
9150001	9160000	0.9264853124145497
9160001	9170000	1.1900650434701376
9170001	9180000	2.1198114476327956
9180001	9190000	1.1492034291072852
9190001	9200000	2.156176949536082
9200001	9210000	4.0171635187749635
9210001	9220000	3.5944858067657757
9220001	9230000	3.689924313528434
9230001	9240000	1.9225517640976943
9240001	9250000	1.0553899712552732
9250001	9260000	0.8240808157287768
9260001	9270000	1.6287018672456
9270001	9280000	2.338839078419884
9280001	9290000	2.946459894758216
9290001	9300000	1.5539094677262304
9300001	9310000	1.4266568426432162
9310001	9320000	0.8499078576982398
9320001	9330000	0.8914646129990479
9330001	9340000	1.656855465984
9340001	9350000	1.656855465984
9350001	9360000	2.63724294930978
9360001	9370000	2.2022409670924254
9370001	9380000	2.4929820680641814
9380001	9390000	3.0241387641012003
9390001	9400000	3.0241387641012003
9400001	9410000	2.9274242316114862
9410001	9420000	3.685839466897568
9420001	9430000	3.6912571361745163
9430001	9440000	1.4661698041632039
9440001	9450000	2.225653971187285
9450001	9460000	5.225100479128853
9460001	9470000	1.4448018213892744
9470001	9480000	2.536144902575217
9480001	9490000	6.929304306112823
9490001	9500000	3.0141070220220003
9500001	9510000	3.002242314547849
9510001	9520000	3.5181750944532
9520001	9530000	3.5181750944532
9530001	9540000	3.5181750944532
9540001	9550000	3.5181750944532
9550001	9560000	1.0664012714192805
9560001	9570000	1.9529508118916705
9570001	9580000	2.1020814383700004
9580001	9590000	2.079496993607324
9590001	9600000	1.8061534327070172
9600001	9610000	1.7414982212809422
9610001	9620000	1.8718192434482037
9620001	9630000	1.7842112416459097
9630001	9640000	1.8546800714333989
9640001	9650000	1.8468263985421134
9650001	9660000	1.9689600052426872
9660001	9670000	0.8752142020950672
9670001	9680000	1.8060647601971325
9680001	9690000	1.2920991666204
9690001	9700000	2.2075679515783055
9700001	9710000	1.6423471938372
9710001	9720000	0.9632201598696147
9720001	9730000	1.0040186090448793
9730001	9740000	0.5061456112718921
9740001	9750000	0.5350549139720575
9750001	9760000	0.5509126970532551
9760001	9770000	1.3691170574220002
9770001	9780000	1.3691170574220002
9780001	9790000	2.916808136780699
9790001	9800000	1.5380072866355579
9800001	9810000	8.040034602599205
9810001	9820000	1.6661623445836304
9820001	9830000	1.4666041462348136
9830001	9840000	0.8432097012658006
9840001	9850000	1.5092917760448
9850001	9860000	6.953253925350354
9860001	9870000	2.3173324202952
9870001	9880000	8.090030653151068
9880001	9890000	1.0968038006592
9890001	9900000	1.057373501772634
9900001	9910000	3.5789935124089176
9910001	9920000	2.133363214746
9920001	9930000	2.133363214746
9930001	9940000	4.35027657004964
9940001	9950000	1.1865766958730612
9950001	9960000	1.711328904156
9960001	9970000	0.9591125476562494
9970001	9980000	0.37368095456717576
9980001	9990000	3.166942074212621
9990001	10000000	4.327373747996452
10000001	10010000	2.272656206882285
10010001	10020000	2.770001298094801
10020001	10030000	2.758543813549539
10030001	10040000	2.797197038053751
10040001	10050000	1.9785311328728807
10050001	10060000	2.384484022647591
10060001	10070000	4.837520558855268
10070001	10080000	2.432503410111059
10080001	10090000	1.6576153057255991
10090001	10100000	2.6300623901317777
10100001	10110000	3.720768962676204
10110001	10120000	2.000062758169789
10120001	10130000	2.822970209568308
10130001	10140000	0.6887075709404107
10140001	10150000	3.771178110659185
10150001	10160000	1.5445107415164
10160001	10170000	0.8186192867046658
10170001	10180000	2.2576603607886643
10180001	10190000	1.418970910726987
10190001	10200000	7.400215901489948
10200001	10210000	7.856123122714095
10210001	10220000	8.469810624288002
10220001	10230000	4.707142117639085
10230001	10240000	4.4418504431004
10240001	10250000	4.4418504431004
10250001	10260000	4.4418504431004
10260001	10270000	4.4418504431004
10270001	10280000	4.4418504431004
10280001	10290000	1.9744615204671219
10290001	10300000	3.701479858891905
10300001	10310000	5.858558751032277
10310001	10320000	0.9234861397441053
10320001	10330000	0.9583010390496
10330001	10340000	1.377255463513972
10340001	10350000	2.9037445266419692
10350001	10360000	2.095892321655064
10360001	10370000	1.7594920529556002
10370001	10380000	1.0917529139856867
10380001	10390000	1.7497327859354472
10390001	10400000	3.1986462085038263
10400001	10410000	1.2032788665417047
10410001	10420000	1.6307718578961028
10420001	10430000	2.2181476155444
10430001	10440000	2.2181476155444
10440001	10450000	2.2432298400363746
10450001	10460000	2.3235370042304977
10460001	10470000	2.173581353260706
10470001	10480000	1.710486437377501
10480001	10490000	1.380173547348
10490001	10500000	1.380173547348
10500001	10510000	1.2522966933387378
10510001	10520000	0.6764414470824
10520001	10530000	0.7747230121139973
10530001	10540000	5.045706384390248
10540001	10550000	0.49775200402028535
10550001	10560000	2.4864969858333392
10560001	10570000	3.999229940655578
10570001	10580000	2.5083130584804003
10580001	10590000	2.5083130584804003
10590001	10600000	2.5083130584804003
10600001	10610000	2.5083130584804003
10610001	10620000	2.5083130584804003
10620001	10630000	1.7384798302735898
10630001	10640000	1.4310873351048
10640001	10650000	1.2761351646495094
10650001	10660000	1.4685442959396897
10660001	10670000	2.1803244389534573
10670001	10680000	2.074677020377683
10680001	10690000	1.3530216585067814
10690001	10700000	2.49551215323903
10700001	10710000	1.4578268869860083
10710001	10720000	1.2347337729877563
10720001	10730000	1.4606971544676
10730001	10740000	1.4599548163405587
10740001	10750000	1.4594027361348
10750001	10760000	3.4822000592333886
10760001	10770000	3.8973317977692
10770001	10780000	3.8976746514316907
10780001	10790000	4.287811274435807
10790001	10800000	3.467144776685955
10800001	10810000	2.967356428801707
10810001	10820000	2.5302346639752713
10820001	10830000	0.5413211348723095
10830001	10840000	13.967456994121147
10840001	10850000	3.9579641700566266
10850001	10860000	3.9446859351108
10860001	10870000	3.9446859351108
10870001	10880000	3.9446859351108
10880001	10890000	3.943185930786293
10890001	10900000	3.258134460607111
10900001	10910000	3.2259918906463922
10910001	10920000	3.2177621568689707
10920001	10930000	1.8636264707075512
10930001	10940000	2.4666222764086796
10940001	10950000	3.0742480924377635
10950001	10960000	4.315383053707414
10960001	10970000	1.3952742704510177
10970001	10980000	0.8148451161145654
10980001	10990000	2.9934606936488417
10990001	11000000	2.522333485931202
11000001	11010000	2.4807527348112
11010001	11020000	2.3491323911623665
11020001	11030000	0.9002165830888689
11030001	11040000	2.0767382715469647
11040001	11050000	2.697603715416359
11050001	11060000	3.3903581013590585
11060001	11070000	2.799821142225535
11070001	11080000	2.1039767742335487
11080001	11090000	4.195083750506682
11090001	11100000	2.5890742652538123
11100001	11110000	2.747606178193629
11110001	11120000	1.4412679298988638
11120001	11130000	1.3079025053878561
11130001	11140000	2.842964288633687
11140001	11150000	5.528498399322988
11150001	11160000	4.3346348944238695
11160001	11170000	3.188386157997786
11170001	11180000	3.4012459717236
11180001	11190000	1.7947933660855728
11190001	11200000	1.5344691839708622
11200001	11210000	3.884339177307058
11210001	11220000	2.0915501136475574
11220001	11230000	4.21643647047048
11230001	11240000	5.098756749833903
11240001	11250000	4.991722549165738
11250001	11260000	2.1538333792561843
11260001	11270000	1.9457801107878534
11270001	11280000	3.5044955035296432
11280001	11290000	3.3727494599952155
11290001	11300000	3.7046586860401347
11300001	11310000	1.2541273751639752
11310001	11320000	5.351962439590137
11320001	11330000	3.1345409269309767
11330001	11340000	4.9896929659409075
11340001	11350000	5.155830021834
11350001	11360000	3.622416959713697
11360001	11370000	1.633594424444081
11370001	11380000	7.575430281678532
11380001	11390000	4.1842396643816295
11390001	11400000	5.072617115005946
11400001	11410000	1.2126394473219617
11410001	11420000	0.7954738944313107
11420001	11430000	2.1493361967440885
11430001	11440000	4.550710275204897
11440001	11450000	4.7138940293772
11450001	11460000	5.559892299293379
11460001	11470000	7.048300577166055
11470001	11480000	1.560964362615092
11480001	11490000	2.3505794958456616
11490001	11500000	3.0985028761907527
11500001	11510000	4.594857588208326
11510001	11520000	11.657621467271126
11520001	11530000	8.546242014143004
11530001	11540000	3.6976296007743357
11540001	11550000	6.36819369872361
11550001	11560000	6.7953563760931015
11560001	11570000	7.950683866067822
11570001	11580000	4.557157896969029
11580001	11590000	9.34741779706003
11590001	11600000	9.393769973710942
11600001	11610000	4.134386172434993
11610001	11620000	8.698047879710407
11620001	11630000	5.504513960232001
11630001	11640000	5.504513960232001
11640001	11650000	5.504513960232001
11650001	11660000	5.504513960232001
11660001	11670000	4.569907491467793
11670001	11680000	1.7160971961158886
11680001	11690000	3.6229388422183413
11690001	11700000	4.53342267601536
11700001	11710000	5.023170324445456
11710001	11720000	5.562088555058904
11720001	11730000	4.423370712132663
11730001	11740000	3.2943057674000396
11740001	11750000	4.206396891766942
11750001	11760000	2.6719212524238913
11760001	11770000	5.388039501941867
11770001	11780000	2.768214332012746
11780001	11790000	4.649368219333848
11790001	11800000	2.4473675286444
11800001	11810000	5.250821089169029
11810001	11820000	4.55608286097
11820001	11830000	4.55608286097
11830001	11840000	4.55608286097
11840001	11850000	4.55608286097
11850001	11860000	7.780936143496822
11860001	11870000	7.706204750992339
11870001	11880000	5.1571244401667995
11880001	11890000	5.1571244401667995
11890001	11900000	4.80730053451012
11900001	11910000	5.1633425507736375
11910001	11920000	6.599077041855965
11920001	11930000	5.941919488524
11930001	11940000	4.648023313292594
11940001	11950000	3.219934347240281
11950001	11960000	4.453045376460481
11960001	11970000	6.809281167602739
11970001	11980000	7.978470998796
11980001	11990000	7.978470998796
11990001	12000000	5.408400945020176
12000001	12010000	4.560233224584749
12010001	12020000	9.997940027182814
12020001	12030000	3.6872108653674704
12030001	12040000	3.8545620586896
12040001	12050000	3.8486317350319745
12050001	12060000	6.0746837107322085
12060001	12070000	4.7957659889268
12070001	12080000	4.219122259069189
12080001	12090000	3.947521822301985
12090001	12100000	3.1310522928899736
12100001	12110000	0.02419744301637566
12110001	12120000	1.173312843532909
12120001	12130000	1.8556114431776343
12130001	12140000	4.662128158392373
12140001	12150000	6.262693755925005
12150001	12160000	2.0690524216104333
12160001	12170000	2.4507077320049224
12170001	12180000	2.6192554964208004
12180001	12190000	2.2357651371574074
12190001	12200000	5.68583225096973
12200001	12210000	5.807570838948938
12210001	12220000	5.419334524532074
12220001	12230000	2.972298118884023
12230001	12240000	2.9755916492948717
12240001	12250000	1.6316783066941438
12250001	12260000	3.2640504863355724
12260001	12270000	3.7118277141082157
12270001	12280000	2.1405436185938127
12280001	12290000	0.19423588083435608
12290001	12300000	0.7172541788156575
12300001	12310000	0.10273232323017653
12310001	12320000	2.9379754294846547
12320001	12330000	4.9260168336648
12330001	12340000	3.661912616478446
12340001	12350000	0.04623998725660018
12350001	12360000	0.03969225949336801
12360001	12370000	0.03969225949336801
12370001	12380000	1.0282354179617943
12380001	12390000	6.277298685524766
12390001	12400000	10.781338818844878
12400001	12410000	9.186661584242252
12410001	12420000	3.025190909929982
12420001	12430000	5.3664973390008885
12430001	12440000	5.451703763323055
12440001	12450000	15.350812173190699
12450001	12460000	10.083356786932788
12460001	12470000	3.525361041647551
12470001	12480000	7.995500139859217
12480001	12490000	2.5571234164464003
12490001	12500000	8.336380677337875
12500001	12510000	9.309525625814418
12510001	12520000	9.912008383416
12520001	12530000	9.338647012599578
12530001	12540000	3.811347390275103
12540001	12550000	5.240574576121401
12550001	12560000	4.250270877552614
12560001	12570000	4.2756255555300005
12570001	12580000	7.083890145177384
12580001	12590000	8.769048500990978
12590001	12600000	5.4430585466099375
12600001	12610000	3.3956968326912
12610001	12620000	6.198591048087445
12620001	12630000	2.5452518582631494
12630001	12640000	0.354044092407588
12640001	12650000	0.027248668616707727
12650001	12660000	0.3702250534533057
12660001	12670000	0.49049825357568005
12670001	12680000	0.49049825357568005
12680001	12690000	0.49049825357568005
12690001	12700000	0.9363994517341843
12700001	12710000	0.5262431897565876
12710001	12720000	4.559882085566023
12720001	12730000	6.540048626472001
12730001	12740000	6.126873741031096
12740001	12750000	2.3403453741568274
12750001	12760000	2.7084592556335707
12760001	12770000	4.706859049114316
12770001	12780000	0.9898732677979483
12780001	12790000	0.837221103973535
12790001	12800000	6.159310149346822
12800001	12810000	17.717079431348722
12810001	12820000	4.517951454249601
12820001	12830000	4.982825068117722
12830001	12840000	9.369752812803322
12840001	12850000	2.0626546878076937
12850001	12860000	17.048434158015997
12860001	12870000	7.092542183151455
12870001	12880000	13.632117187349452
12880001	12890000	8.81821130080751
12890001	12900000	8.868643349208101
12900001	12910000	10.071949085717046
12910001	12920000	10.072731993072
12920001	12930000	10.072731993072
12930001	12940000	10.96793230115503
12940001	12950000	13.164234444576
12950001	12960000	13.104880078475588
12960001	12970000	15.584141805169828
12970001	12980000	6.95210512908
12980001	12990000	5.290458999272657
12990001	13000000	6.709240768514168
13000001	13010000	8.154382827762204
13010001	13020000	6.382105610770855
13020001	13030000	5.96712269798276
13030001	13040000	8.330121312540001
13040001	13050000	8.330121312540001
13050001	13060000	11.328493001297703
13060001	13070000	10.736960872854908
13070001	13080000	6.752914804421309
13080001	13090000	6.808640430528
13090001	13100000	7.9814275581363106
13100001	13110000	7.270225633949271
13110001	13120000	11.295194020650762
13120001	13130000	13.90421025816
13130001	13140000	13.90421025816
13140001	13150000	13.90421025816
13150001	13160000	13.90421025816
13160001	13170000	13.90421025816
13170001	13180000	13.90421025816
13180001	13190000	13.90421025816
13190001	13200000	13.905027899073554
13200001	13210000	13.905288940104002
13210001	13220000	13.905288940104002
13220001	13230000	13.905288940104002
13230001	13240000	13.90640828835729
13240001	13250000	26.99666343523365
13250001	13260000	17.07264560032871
13260001	13270000	9.732897944274733
13270001	13280000	21.185207318758085
13280001	13290000	2.8314047661698836
13290001	13300000	2.4592453302385984
13300001	13310000	2.0252173223628924
13310001	13320000	8.167883071632374
13320001	13330000	9.353815125278423
13330001	13340000	9.354329818368004
13340001	13350000	9.354329818368004
13350001	13360000	9.354329818368004
13360001	13370000	10.246164822161646
13370001	13380000	11.721466871711081
13380001	13390000	11.514887230557777
13390001	13400000	13.786094585292
13400001	13410000	13.786094585292
13410001	13420000	7.23977893538041
13420001	13430000	7.0545799137600005
13430001	13440000	6.893497577636711
13440001	13450000	10.150816689529364
13450001	13460000	10.379753836944591
13460001	13470000	7.035856217296913
13470001	13480000	7.623288055619499
13480001	13490000	3.404479300355572
13490001	13500000	1.1953320710381445
13500001	13510000	7.287262158590261
13510001	13520000	9.792004537132746
13520001	13530000	5.928575621175299
13530001	13540000	11.872442055100336
13540001	13550000	4.3361935466856005
13550001	13560000	8.541126068385918
13560001	13570000	10.036854708009978
13570001	13580000	8.273590126757728
13580001	13590000	8.118954619567011
13590001	13600000	5.724565076808
13600001	13610000	4.74889233967024
13610001	13620000	3.696888145548329
13620001	13630000	4.422641631006638
13630001	13640000	20.8368077155274
13640001	13650000	10.854890688823762
13650001	13660000	7.853172215667219
13660001	13670000	4.168709000013587
13670001	13680000	7.141088868103163
13680001	13690000	3.80481189907989
13690001	13700000	7.596924815417885
13700001	13710000	10.944125362090574
13710001	13720000	7.532108909506483
13720001	13730000	8.68608635406
13730001	13740000	6.4919577223955365
13740001	13750000	1.4996715079799523
13750001	13760000	1.6438034144616005
13760001	13770000	1.3845842271189956
13770001	13780000	3.189041952933203
13780001	13790000	10.68286178046508
13790001	13800000	13.22757632028481
13800001	13810000	13.766305226575978
13810001	13820000	7.934587860393933
13820001	13830000	13.547896209097026
13830001	13840000	9.000756662371089
13840001	13850000	7.179599307478508
13850001	13860000	2.671355834316
13860001	13870000	1.709549136657886
13870001	13880000	5.777750146542784
13880001	13890000	12.485485157474175
13890001	13900000	25.024334814148215
13900001	13910000	8.553587428282508
13910001	13920000	19.870696727958208
13920001	13930000	12.258243547059784
13930001	13940000	8.166375020340523
13940001	13950000	8.145127359144
13950001	13960000	8.702306135790257
13960001	13970000	11.380895565378717
13970001	13980000	20.258987925712766
13980001	13990000	20.348256191616
13990001	14000000	32.865318576450306
14000001	14010000	9.558284249700277
14010001	14020000	8.755882280477223
14020001	14030000	17.485973653212003
14030001	14040000	16.807594569753828
14040001	14050000	27.154199917284
14050001	14060000	18.97500848349177
14060001	14070000	10.964908097669976
14070001	14080000	9.978665965618257
14080001	14090000	9.973301734244842
14090001	14100000	14.709583478371632
14100001	14110000	11.247167130954779
14110001	14120000	10.205447884934928
14120001	14130000	7.375748056479482
14130001	14140000	8.681232285312
14140001	14150000	13.17165405045955
14150001	14160000	10.259343969384
14160001	14170000	10.259343969384
14170001	14180000	22.04915046059368
14180001	14190000	4.995268214469601
14190001	14200000	4.995268214469601
14200001	14210000	10.83604054387001
14210001	14220000	12.593072355228
14220001	14230000	12.593072355228
14230001	14240000	12.593072355228
14240001	14250000	12.593072355228
14250001	14260000	12.593072355228
14260001	14270000	12.593072355228
14270001	14280000	12.593072355228
14280001	14290000	12.593072355228
14290001	14300000	12.593072355228
14300001	14310000	12.475616646940322
14310001	14320000	12.411173232017326
14320001	14330000	11.438657834683964
14330001	14340000	20.901080687916
14340001	14350000	10.578886630102023
14350001	14360000	3.457634221361605
14360001	14370000	12.424330136818106
14370001	14380000	8.499314182692178
14380001	14390000	8.191750117766942
14390001	14400000	10.786819440000002
14400001	14410000	10.786819440000002
14410001	14420000	10.058414982020762
14420001	14430000	10.569336487150164
14430001	14440000	8.283449986262474
14440001	14450000	6.848688379998928
14450001	14460000	7.311581765734325
14460001	14470000	11.876122356091102
14470001	14480000	11.367689666844
14480001	14490000	14.679619371317834
14490001	14500000	20.11465877145086
14500001	14510000	20.155115223167456
14510001	14520000	20.307266277744
14520001	14530000	20.307266277744
14530001	14540000	20.307266277744
14540001	14550000	20.307266277744
14550001	14560000	20.29114300299064
14560001	14570000	9.442158637150952
14570001	14580000	6.345744477529469
14580001	14590000	9.282532446144453
14590001	14600000	10.349413911708002
14600001	14610000	10.349413911708002
14610001	14620000	10.349413911708002
14620001	14630000	10.349413911708002
14630001	14640000	10.795762279623744
14640001	14650000	14.448405298908
14650001	14660000	11.372693844971552
14660001	14670000	3.6660153638364115
14670001	14680000	13.285405915523215
14680001	14690000	16.296467980219507
14690001	14700000	22.03593332219279
14700001	14710000	22.191904205269424
14710001	14720000	12.363094430752195
14720001	14730000	5.303339777676
14730001	14740000	7.403228595438676
14740001	14750000	7.909974695352002
14750001	14760000	7.909974695352002
14760001	14770000	7.909974695352002
14770001	14780000	7.866682065200047
14780001	14790000	3.682506053839916
14790001	14800000	2.891724709019076
14800001	14810000	8.77256139464303
14810001	14820000	10.446495286668002
14820001	14830000	10.446495286668002
14830001	14840000	8.193301871857772
14840001	14850000	11.070011355183446
14850001	14860000	4.136673787167786
14860001	14870000	4.983968309176117
14870001	14880000	2.8631951335317645
14880001	14890000	2.2846708889004166
14890001	14900000	8.971853358107914
14900001	14910000	13.01044875538151
14910001	14920000	8.111147723717606
14920001	14930000	1.1767826626102686
14930001	14940000	1.2417218349006596
14940001	14950000	2.0500914447836394
14950001	14960000	8.63003695078117
14960001	14970000	11.010106602408
14970001	14980000	11.010106602408
14980001	14990000	11.010106602408
14990001	15000000	11.010106602408
15000001	15010000	8.052787870009993
15010001	15020000	19.346532972712975
15020001	15030000	16.14845922611051
15030001	15040000	6.336177739056001
15040001	15050000	6.336177739056001
15050001	15060000	3.6295832894589344
15060001	15070000	0.6594102225451147
15070001	15080000	0.4114848011776801
15080001	15090000	0.4114848011776801
15090001	15100000	0.8142599780825571
15100001	15110000	0.4477562398580791
15110001	15120000	0.7784303179070079
15120001	15130000	0.1310328891474
15130001	15140000	0.1310328891474
15140001	15150000	0.08761756954933375
15150001	15160000	0.023056031672275157
15160001	15170000	0.049423049310192
15170001	15180000	0.3847160403691615
15180001	15190000	0.00935349270724535
15190001	15200000	0.0024346585573077366
15200001	15210000	0.005291955212030204
15210001	15220000	0.008571746067996
15220001	15230000	0.01873783806422272
15230001	15240000	0.015176636304830925
15240001	15250000	0.008317177129212
15250001	15260000	0.008317177129212
15260001	15270000	0.19890815899071737
15270001	15280000	1.3448648813826534
15280001	15290000	1.4917092603576
15290001	15300000	1.4917092603576
15300001	15310000	1.4917092603576
15310001	15320000	1.2308305979698895
15320001	15330000	1.4403639998232
15330001	15340000	0.4292559480258944
15340001	15350000	1.2283691218206971
15350001	15360000	2.3247753257088006
15360001	15370000	2.3247753257088006
15370001	15380000	2.0396047087276616
15380001	15390000	0.8214526697357711
15390001	15400000	1.4105207267206694
15400001	15410000	0.7396693600436918
15410001	15420000	3.5736109283409703
15420001	15430000	4.848945132814424
15430001	15440000	1.3385331882637725
15440001	15450000	3.630078913069523
15450001	15460000	1.8350006304074407
15460001	15470000	1.9217853012489887
15470001	15480000	2.025309204329089
15480001	15490000	2.8897081023379165
15490001	15500000	3.4744884757212007
15500001	15510000	5.391299726429586
15510001	15520000	3.0427576159152827
15520001	15530000	1.7580928261097135
15530001	15540000	1.7921954674128715
15540001	15550000	0.8554487156892
15550001	15560000	1.3154924394651781
15560001	15570000	2.6230308832248
